ID,Timestamp,Car_count,compare_left,compare_opp,compare_right,Train_Prediction,decision,
4231,25-09-2020 22:30,13,-1,-1,-1,17.77300072,,
4232,25-09-2020 22:31,24,0,0,0,14.01285744,,
4233,25-09-2020 22:32,19,0,-1,-1,20.61898422,,
4234,25-09-2020 22:33,13,-1,-1,-1,17.77300072,,
4235,25-09-2020 22:34,22,-1,0,0,14.01285744,,
4236,25-09-2020 22:35,23,0,0,0,19.50355339,,
4237,25-09-2020 22:36,14,0,0,0,20.06476021,,
4238,25-09-2020 22:37,19,-1,0,-1,14.6816082,,
4239,25-09-2020 22:38,19,0,-1,-1,17.77300072,,
4240,25-09-2020 22:39,24,-1,0,0,17.77300072,,
4241,25-09-2020 22:40,17,0,0,-1,20.61898422,,
4242,25-09-2020 22:41,19,0,0,0,16.57435226,,
4243,25-09-2020 22:42,23,-1,0,-1,17.77300072,,
4244,25-09-2020 22:43,16,-1,0,0,20.06476021,,
4245,25-09-2020 22:44,23,0,-1,-1,15.95839596,,
4246,25-09-2020 22:45,18,-1,0,0,20.06476021,,
4247,25-09-2020 22:46,19,0,-1,0,17.17872047,,
4248,25-09-2020 22:47,21,0,0,-1,17.77300072,,
4249,25-09-2020 22:48,17,0,0,-1,18.93484306,,
4250,25-09-2020 22:49,23,-1,0,-1,16.57435226,,
4251,25-09-2020 22:50,24,0,-1,0,20.06476021,,
4252,25-09-2020 22:51,19,0,0,-1,20.61898422,,
4253,25-09-2020 22:52,21,-1,-1,-1,17.77300072,,
4254,25-09-2020 22:53,18,-1,-1,0,18.93484306,,
4255,25-09-2020 22:54,21,0,-1,0,17.17872047,,
4256,25-09-2020 22:55,13,0,0,-1,18.93484306,,
4257,25-09-2020 22:56,16,0,0,-1,14.01285744,,
4258,25-09-2020 22:57,15,0,0,0,15.95839596,,
4259,25-09-2020 22:58,14,-1,0,0,15.32858372,,
4260,25-09-2020 22:59,22,0,0,0,14.6816082,,
4261,25-09-2020 23:00,14,-1,0,0,19.50355339,,
4262,25-09-2020 23:01,16,0,0,0,14.6816082,,
4263,25-09-2020 23:02,14,0,-1,-1,15.95839596,,
4264,25-09-2020 23:03,16,-1,0,0,14.6816082,,
4265,25-09-2020 23:04,13,-1,0,0,15.95839596,,
4266,25-09-2020 23:05,21,-1,0,-1,14.01285744,,
4267,25-09-2020 23:06,24,0,0,-1,18.93484306,,
4268,25-09-2020 23:07,15,-1,-1,-1,20.61898422,,
4269,25-09-2020 23:08,18,0,-1,0,15.32858372,,
4270,25-09-2020 23:09,17,0,0,0,17.17872047,,
4271,25-09-2020 23:10,21,0,0,-1,16.57435226,,
4272,25-09-2020 23:11,18,-1,-1,0,18.93484306,,
4273,25-09-2020 23:12,18,-1,-1,-1,17.17872047,,
4274,25-09-2020 23:13,17,-1,-1,0,17.17872047,,
4275,25-09-2020 23:14,21,0,-1,0,16.57435226,,
4276,25-09-2020 23:15,23,0,-1,0,18.93484306,,
4277,25-09-2020 23:16,24,-1,0,0,20.06476021,,
4278,25-09-2020 23:17,22,-1,-1,0,20.61898422,,
4279,25-09-2020 23:18,15,0,0,-1,19.50355339,,
4280,25-09-2020 23:19,13,-1,-1,-1,15.32858372,,
4281,25-09-2020 23:20,16,-1,-1,-1,14.01285744,,
4282,25-09-2020 23:21,22,0,-1,-1,15.95839596,,
4283,25-09-2020 23:22,23,-1,-1,0,19.50355339,,
4284,25-09-2020 23:23,19,0,-1,-1,20.06476021,,
4285,25-09-2020 23:24,18,0,-1,-1,17.77300072,,
4286,25-09-2020 23:25,19,-1,-1,-1,17.17872047,,
4287,25-09-2020 23:26,17,0,-1,-1,17.77300072,,
4288,25-09-2020 23:27,16,-1,0,0,16.57435226,,
4289,25-09-2020 23:28,26,0,0,-1,15.95839596,,
4290,25-09-2020 23:29,25,-1,-1,0,21.70892715,,
4291,25-09-2020 23:30,14,0,-1,0,21.16681862,,
4292,25-09-2020 23:31,16,0,-1,0,14.6816082,,
4293,25-09-2020 23:32,14,0,0,0,15.95839596,,
4294,25-09-2020 23:33,14,-1,0,0,14.6816082,,
4295,25-09-2020 23:34,26,-1,-1,-1,14.6816082,,
4296,25-09-2020 23:35,26,0,0,-1,21.70892715,,
4297,25-09-2020 23:36,19,-1,-1,0,21.70892715,,
4298,25-09-2020 23:37,16,0,0,0,17.77300072,,
4299,25-09-2020 23:38,26,-1,-1,0,15.95839596,,
4300,25-09-2020 23:39,20,0,0,0,21.70892715,,
4301,25-09-2020 23:40,19,0,-1,-1,18.35815811,,
4302,25-09-2020 23:41,16,0,-1,-1,17.77300072,,
4303,25-09-2020 23:42,28,-1,0,-1,15.95839596,,
4304,25-09-2020 23:43,14,-1,0,-1,22.77892685,,
4305,25-09-2020 23:44,16,0,-1,-1,14.6816082,,
4306,25-09-2020 23:45,15,-1,0,-1,15.95839596,,
4307,25-09-2020 23:46,23,-1,-1,0,15.32858372,,
4308,25-09-2020 23:47,26,0,-1,0,20.06476021,,
4309,25-09-2020 23:48,21,-1,-1,-1,21.70892715,,
4310,25-09-2020 23:49,28,0,-1,0,18.93484306,,
4311,25-09-2020 23:50,27,0,-1,0,22.77892685,,
4312,25-09-2020 23:51,21,-1,0,0,22.24604797,,
4313,25-09-2020 23:52,20,-1,-1,0,18.93484306,,
4314,25-09-2020 23:53,25,-1,0,0,18.35815811,,
4315,25-09-2020 23:54,21,-1,-1,-1,21.16681862,,
4316,25-09-2020 23:55,26,-1,0,-1,18.93484306,,
4317,25-09-2020 23:56,28,0,0,-1,21.70892715,,
4318,25-09-2020 23:57,27,-1,-1,-1,22.77892685,,
4319,25-09-2020 23:58,17,-1,-1,-1,22.24604797,,
4320,25-09-2020 23:59,19,0,0,-1,16.57435226,,
4321,26-09-2020 00:00,10,0,0,-1,17.77300072,,
4322,26-09-2020 00:01,9,-1,-1,0,11.80497932,,
4323,26-09-2020 00:02,11,0,-1,-1,10.96850586,,
4324,26-09-2020 00:03,9,-1,-1,-1,12.58351326,,
4325,26-09-2020 00:04,9,0,-1,-1,10.96850586,,
4326,26-09-2020 00:05,11,0,-1,0,10.96850586,,
4327,26-09-2020 00:06,8,-1,-1,-1,12.58351326,,
4328,26-09-2020 00:07,14,-1,0,-1,10.06002045,,
4329,26-09-2020 00:08,10,0,-1,-1,14.6816082,,
4330,26-09-2020 00:09,14,-1,-1,-1,11.80497932,,
4331,26-09-2020 00:10,10,0,0,-1,14.6816082,,
4332,26-09-2020 00:11,12,-1,-1,-1,11.80497932,,
4333,26-09-2020 00:12,8,-1,0,0,13.31615257,,
4334,26-09-2020 00:13,9,-1,-1,0,10.06002045,,
4335,26-09-2020 00:14,13,0,0,-1,10.96850586,,
4336,26-09-2020 00:15,13,0,0,-1,14.01285744,,
4337,26-09-2020 00:16,10,0,0,0,14.01285744,,
4338,26-09-2020 00:17,13,0,0,0,11.80497932,,
4339,26-09-2020 00:18,14,-1,-1,-1,14.01285744,,
4340,26-09-2020 00:19,10,-1,0,-1,14.6816082,,
4341,26-09-2020 00:20,10,-1,0,-1,11.80497932,,
4342,26-09-2020 00:21,9,0,0,-1,11.80497932,,
4343,26-09-2020 00:22,8,-1,-1,-1,10.96850586,,
4344,26-09-2020 00:23,13,-1,0,-1,10.06002045,,
4345,26-09-2020 00:24,10,0,-1,-1,14.01285744,,
4346,26-09-2020 00:25,10,-1,-1,-1,11.80497932,,
4347,26-09-2020 00:26,8,-1,-1,-1,11.80497932,,
4348,26-09-2020 00:27,13,-1,0,0,10.06002045,,
4349,26-09-2020 00:28,9,-1,0,0,14.01285744,,
4350,26-09-2020 00:29,12,-1,0,0,10.96850586,,
4351,26-09-2020 00:30,11,-1,0,-1,13.31615257,,
4352,26-09-2020 00:31,10,0,0,0,12.58351326,,
4353,26-09-2020 00:32,10,0,-1,0,11.80497932,,
4354,26-09-2020 00:33,12,0,0,0,11.80497932,,
4355,26-09-2020 00:34,10,0,0,-1,13.31615257,,
4356,26-09-2020 00:35,14,0,-1,-1,11.80497932,,
4357,26-09-2020 00:36,9,0,0,-1,14.6816082,,
4358,26-09-2020 00:37,14,0,-1,-1,10.96850586,,
4359,26-09-2020 00:38,13,-1,0,-1,14.6816082,,
4360,26-09-2020 00:39,9,0,-1,-1,14.01285744,,
4361,26-09-2020 00:40,14,-1,0,-1,10.96850586,,
4362,26-09-2020 00:41,10,-1,0,0,14.6816082,,
4363,26-09-2020 00:42,14,0,0,0,11.80497932,,
4364,26-09-2020 00:43,11,-1,-1,0,14.6816082,,
4365,26-09-2020 00:44,9,-1,-1,0,12.58351326,,
4366,26-09-2020 00:45,12,0,0,0,10.96850586,,
4367,26-09-2020 00:46,10,0,-1,-1,13.31615257,,
4368,26-09-2020 00:47,11,0,-1,-1,11.80497932,,
4369,26-09-2020 00:48,9,0,-1,0,12.58351326,,
4370,26-09-2020 00:49,12,-1,0,-1,10.96850586,,
4371,26-09-2020 00:50,11,-1,0,0,13.31615257,,
4372,26-09-2020 00:51,13,0,-1,-1,12.58351326,,
4373,26-09-2020 00:52,13,0,0,0,14.01285744,,
4374,26-09-2020 00:53,12,0,0,0,14.01285744,,
4375,26-09-2020 00:54,11,-1,0,-1,13.31615257,,
4376,26-09-2020 00:55,9,-1,-1,0,12.58351326,,
4377,26-09-2020 00:56,9,0,0,0,10.96850586,,
4378,26-09-2020 00:57,11,-1,-1,-1,10.96850586,,
4379,26-09-2020 00:58,8,0,-1,0,12.58351326,,
4380,26-09-2020 00:59,10,-1,0,-1,10.06002045,,
4381,26-09-2020 01:00,11,-1,0,0,11.80497932,,
4382,26-09-2020 01:01,13,0,0,0,12.58351326,,
4383,26-09-2020 01:02,13,-1,-1,-1,14.01285744,,
4384,26-09-2020 01:03,14,0,0,-1,14.01285744,,
4385,26-09-2020 01:04,10,-1,-1,0,14.6816082,,
4386,26-09-2020 01:05,11,0,0,0,11.80497932,,
4387,26-09-2020 01:06,13,0,-1,0,12.58351326,,
4388,26-09-2020 01:07,12,0,-1,0,14.01285744,,
4389,26-09-2020 01:08,13,-1,0,0,13.31615257,,
4390,26-09-2020 01:09,11,0,-1,-1,14.01285744,,
4391,26-09-2020 01:10,9,0,0,-1,12.58351326,,
4392,26-09-2020 01:11,11,-1,-1,-1,10.96850586,,
4393,26-09-2020 01:12,10,0,0,0,12.58351326,,
4394,26-09-2020 01:13,8,0,0,-1,11.80497932,,
4395,26-09-2020 01:14,14,0,-1,-1,10.06002045,,
4396,26-09-2020 01:15,11,-1,0,-1,14.6816082,,
4397,26-09-2020 01:16,10,-1,-1,-1,12.58351326,,
4398,26-09-2020 01:17,13,-1,0,0,11.80497932,,
4399,26-09-2020 01:18,9,0,0,0,14.01285744,,
4400,26-09-2020 01:19,11,0,0,0,10.96850586,,
4401,26-09-2020 01:20,9,-1,-1,0,12.58351326,,
4402,26-09-2020 01:21,11,-1,0,-1,10.96850586,,
4403,26-09-2020 01:22,14,-1,-1,0,12.58351326,,
4404,26-09-2020 01:23,12,0,-1,-1,14.6816082,,
4405,26-09-2020 01:24,13,-1,0,0,13.31615257,,
4406,26-09-2020 01:25,14,-1,0,-1,14.01285744,,
4407,26-09-2020 01:26,13,0,0,-1,14.6816082,,
4408,26-09-2020 01:27,12,0,-1,0,14.01285744,,
4409,26-09-2020 01:28,14,0,-1,0,13.31615257,,
4410,26-09-2020 01:29,14,0,-1,0,14.6816082,,
4411,26-09-2020 01:30,14,-1,0,0,14.6816082,,
4412,26-09-2020 01:31,14,-1,-1,0,14.6816082,,
4413,26-09-2020 01:32,9,0,-1,-1,14.6816082,,
4414,26-09-2020 01:33,8,-1,-1,0,10.96850586,,
4415,26-09-2020 01:34,8,-1,0,-1,10.06002045,,
4416,26-09-2020 01:35,10,0,0,-1,10.06002045,,
4417,26-09-2020 01:36,11,0,-1,0,11.80497932,,
4418,26-09-2020 01:37,12,0,0,0,12.58351326,,
4419,26-09-2020 01:38,10,-1,-1,-1,13.31615257,,
4420,26-09-2020 01:39,13,-1,-1,0,11.80497932,,
4421,26-09-2020 01:40,11,-1,-1,0,14.01285744,,
4422,26-09-2020 01:41,13,0,0,0,12.58351326,,
4423,26-09-2020 01:42,8,-1,-1,-1,14.01285744,,
4424,26-09-2020 01:43,13,-1,-1,-1,10.06002045,,
4425,26-09-2020 01:44,8,0,-1,-1,14.01285744,,
4426,26-09-2020 01:45,10,0,0,0,10.06002045,,
4427,26-09-2020 01:46,13,0,0,0,11.80497932,,
4428,26-09-2020 01:47,13,0,0,0,14.01285744,,
4429,26-09-2020 01:48,12,-1,0,0,14.01285744,,
4430,26-09-2020 01:49,14,0,0,0,13.31615257,,
4431,26-09-2020 01:50,8,0,-1,0,14.6816082,,
4432,26-09-2020 01:51,14,-1,-1,-1,10.06002045,,
4433,26-09-2020 01:52,12,-1,-1,0,14.6816082,,
4434,26-09-2020 01:53,13,0,0,-1,13.31615257,,
4435,26-09-2020 01:54,12,0,0,0,14.01285744,,
4436,26-09-2020 01:55,9,0,-1,-1,13.31615257,,
4437,26-09-2020 01:56,8,-1,-1,-1,10.96850586,,
4438,26-09-2020 01:57,14,0,0,-1,10.06002045,,
4439,26-09-2020 01:58,10,-1,0,-1,14.6816082,,
4440,26-09-2020 01:59,9,-1,-1,0,11.80497932,,
4441,26-09-2020 02:00,14,0,0,0,10.96850586,,
4442,26-09-2020 02:01,8,-1,-1,-1,14.6816082,,
4443,26-09-2020 02:02,14,-1,0,0,10.06002045,,
4444,26-09-2020 02:03,9,0,0,0,14.6816082,,
4445,26-09-2020 02:04,8,-1,-1,-1,10.96850586,,
4446,26-09-2020 02:05,13,0,-1,0,10.06002045,,
4447,26-09-2020 02:06,8,-1,0,0,14.01285744,,
4448,26-09-2020 02:07,9,-1,0,-1,10.06002045,,
4449,26-09-2020 02:08,14,-1,0,-1,10.96850586,,
4450,26-09-2020 02:09,9,0,-1,0,14.6816082,,
4451,26-09-2020 02:10,13,0,-1,0,10.96850586,,
4452,26-09-2020 02:11,12,0,-1,0,14.01285744,,
4453,26-09-2020 02:12,9,0,0,0,13.31615257,,
4454,26-09-2020 02:13,8,0,-1,0,10.96850586,,
4455,26-09-2020 02:14,13,0,0,-1,10.06002045,,
4456,26-09-2020 02:15,12,0,0,-1,14.01285744,,
4457,26-09-2020 02:16,11,-1,0,0,13.31615257,,
4458,26-09-2020 02:17,8,-1,0,-1,12.58351326,,
4459,26-09-2020 02:18,10,0,0,-1,10.06002045,,
4460,26-09-2020 02:19,9,-1,0,0,11.80497932,,
4461,26-09-2020 02:20,12,-1,-1,-1,10.96850586,,
4462,26-09-2020 02:21,8,0,-1,-1,13.31615257,,
4463,26-09-2020 02:22,8,-1,0,0,10.06002045,,
4464,26-09-2020 02:23,13,-1,0,0,10.06002045,,
4465,26-09-2020 02:24,9,-1,0,0,14.01285744,,
4466,26-09-2020 02:25,10,-1,-1,-1,10.96850586,,
4467,26-09-2020 02:26,9,0,-1,0,11.80497932,,
4468,26-09-2020 02:27,8,-1,-1,-1,10.96850586,,
4469,26-09-2020 02:28,8,-1,0,0,10.06002045,,
4470,26-09-2020 02:29,14,-1,-1,0,10.06002045,,
4471,26-09-2020 02:30,9,-1,-1,0,14.6816082,,
4472,26-09-2020 02:31,11,0,-1,-1,10.96850586,,
4473,26-09-2020 02:32,11,0,-1,0,12.58351326,,
4474,26-09-2020 02:33,13,-1,0,0,12.58351326,,
4475,26-09-2020 02:34,13,0,0,-1,14.01285744,,
4476,26-09-2020 02:35,10,-1,-1,0,14.01285744,,
4477,26-09-2020 02:36,13,-1,0,-1,11.80497932,,
4478,26-09-2020 02:37,9,-1,-1,0,14.01285744,,
4479,26-09-2020 02:38,9,0,-1,-1,10.96850586,,
4480,26-09-2020 02:39,13,-1,0,0,10.96850586,,
4481,26-09-2020 02:40,14,0,-1,0,14.01285744,,
4482,26-09-2020 02:41,11,-1,-1,-1,14.6816082,,
4483,26-09-2020 02:42,12,-1,-1,0,12.58351326,,
4484,26-09-2020 02:43,10,-1,-1,-1,13.31615257,,
4485,26-09-2020 02:44,10,-1,0,0,11.80497932,,
4486,26-09-2020 02:45,11,-1,-1,0,11.80497932,,
4487,26-09-2020 02:46,11,-1,-1,-1,12.58351326,,
4488,26-09-2020 02:47,9,0,0,0,12.58351326,,
4489,26-09-2020 02:48,14,0,-1,-1,10.96850586,,
4490,26-09-2020 02:49,14,0,0,0,14.6816082,,
4491,26-09-2020 02:50,9,0,-1,0,14.6816082,,
4492,26-09-2020 02:51,14,-1,-1,0,10.96850586,,
4493,26-09-2020 02:52,13,-1,-1,-1,14.6816082,,
4494,26-09-2020 02:53,13,0,0,-1,14.01285744,,
4495,26-09-2020 02:54,10,0,-1,0,14.01285744,,
4496,26-09-2020 02:55,9,-1,0,0,11.80497932,,
4497,26-09-2020 02:56,8,-1,0,0,10.96850586,,
4498,26-09-2020 02:57,10,-1,-1,0,10.06002045,,
4499,26-09-2020 02:58,10,0,-1,-1,11.80497932,,
4500,26-09-2020 02:59,9,-1,-1,-1,11.80497932,,
4501,26-09-2020 03:00,11,0,0,-1,10.96850586,,
4502,26-09-2020 03:01,11,-1,0,0,12.58351326,,
4503,26-09-2020 03:02,16,0,-1,-1,12.58351326,,
4504,26-09-2020 03:03,11,-1,0,-1,15.95839596,,
4505,26-09-2020 03:04,15,0,-1,0,12.58351326,,
4506,26-09-2020 03:05,15,-1,-1,-1,15.32858372,,
4507,26-09-2020 03:06,10,-1,-1,-1,15.32858372,,
4508,26-09-2020 03:07,18,-1,-1,-1,11.80497932,,
4509,26-09-2020 03:08,12,-1,0,0,17.17872047,,
4510,26-09-2020 03:09,18,-1,-1,-1,13.31615257,,
4511,26-09-2020 03:10,17,-1,-1,-1,17.17872047,,
4512,26-09-2020 03:11,10,-1,-1,0,16.57435226,,
4513,26-09-2020 03:12,13,-1,-1,-1,11.80497932,,
4514,26-09-2020 03:13,10,-1,0,0,14.01285744,,
4515,26-09-2020 03:14,17,0,0,0,11.80497932,,
4516,26-09-2020 03:15,16,-1,0,-1,16.57435226,,
4517,26-09-2020 03:16,17,0,-1,0,15.95839596,,
4518,26-09-2020 03:17,14,0,0,0,16.57435226,,
4519,26-09-2020 03:18,12,0,-1,-1,14.6816082,,
4520,26-09-2020 03:19,14,0,-1,0,13.31615257,,
4521,26-09-2020 03:20,17,0,-1,0,14.6816082,,
4522,26-09-2020 03:21,14,0,0,0,16.57435226,,
4523,26-09-2020 03:22,16,-1,0,-1,14.6816082,,
4524,26-09-2020 03:23,15,0,-1,-1,15.95839596,,
4525,26-09-2020 03:24,15,0,0,0,15.32858372,,
4526,26-09-2020 03:25,11,0,-1,-1,15.32858372,,
4527,26-09-2020 03:26,14,-1,-1,0,12.58351326,,
4528,26-09-2020 03:27,16,0,-1,-1,14.6816082,,
4529,26-09-2020 03:28,10,0,0,0,15.95839596,,
4530,26-09-2020 03:29,15,-1,-1,0,11.80497932,,
4531,26-09-2020 03:30,15,0,-1,0,15.32858372,,
4532,26-09-2020 03:31,14,0,-1,0,15.32858372,,
4533,26-09-2020 03:32,16,0,-1,-1,14.6816082,,
4534,26-09-2020 03:33,10,0,0,0,15.95839596,,
4535,26-09-2020 03:34,11,0,-1,0,11.80497932,,
4536,26-09-2020 03:35,12,-1,0,0,12.58351326,,
4537,26-09-2020 03:36,12,0,-1,-1,13.31615257,,
4538,26-09-2020 03:37,11,-1,0,0,13.31615257,,
4539,26-09-2020 03:38,11,-1,0,0,12.58351326,,
4540,26-09-2020 03:39,16,-1,0,-1,12.58351326,,
4541,26-09-2020 03:40,14,0,-1,-1,15.95839596,,
4542,26-09-2020 03:41,18,-1,-1,-1,14.6816082,,
4543,26-09-2020 03:42,18,0,-1,-1,17.17872047,,
4544,26-09-2020 03:43,11,-1,0,0,17.17872047,,
4545,26-09-2020 03:44,10,0,-1,0,12.58351326,,
4546,26-09-2020 03:45,18,0,0,0,11.80497932,,
4547,26-09-2020 03:46,10,0,0,0,17.17872047,,
4548,26-09-2020 03:47,10,-1,-1,0,11.80497932,,
4549,26-09-2020 03:48,10,0,-1,0,11.80497932,,
4550,26-09-2020 03:49,15,0,-1,0,11.80497932,,
4551,26-09-2020 03:50,13,-1,-1,0,15.32858372,,
4552,26-09-2020 03:51,16,-1,-1,-1,14.01285744,,
4553,26-09-2020 03:52,16,-1,-1,0,15.95839596,,
4554,26-09-2020 03:53,10,-1,0,-1,15.95839596,,
4555,26-09-2020 03:54,16,-1,0,-1,11.80497932,,
4556,26-09-2020 03:55,11,-1,0,-1,15.95839596,,
4557,26-09-2020 03:56,14,0,0,-1,12.58351326,,
4558,26-09-2020 03:57,10,-1,0,0,14.6816082,,
4559,26-09-2020 03:58,18,-1,-1,-1,11.80497932,,
4560,26-09-2020 03:59,11,0,0,-1,17.17872047,,
4561,26-09-2020 04:00,12,0,-1,0,12.58351326,,
4562,26-09-2020 04:01,17,0,-1,-1,13.31615257,,
4563,26-09-2020 04:02,10,0,0,-1,16.57435226,,
4564,26-09-2020 04:03,17,0,-1,0,11.80497932,,
4565,26-09-2020 04:04,18,0,-1,-1,16.57435226,,
4566,26-09-2020 04:05,14,-1,0,-1,17.17872047,,
4567,26-09-2020 04:06,17,-1,-1,0,14.6816082,,
4568,26-09-2020 04:07,14,0,-1,-1,16.57435226,,
4569,26-09-2020 04:08,15,0,0,-1,14.6816082,,
4570,26-09-2020 04:09,16,-1,0,0,15.32858372,,
4571,26-09-2020 04:10,13,-1,-1,-1,15.95839596,,
4572,26-09-2020 04:11,13,0,0,0,14.01285744,,
4573,26-09-2020 04:12,15,0,-1,-1,14.01285744,,
4574,26-09-2020 04:13,17,-1,-1,0,15.32858372,,
4575,26-09-2020 04:14,14,-1,0,0,16.57435226,,
4576,26-09-2020 04:15,14,0,-1,0,14.6816082,,
4577,26-09-2020 04:16,14,0,0,0,14.6816082,,
4578,26-09-2020 04:17,13,-1,0,-1,14.6816082,,
4579,26-09-2020 04:18,10,-1,-1,-1,14.01285744,,
4580,26-09-2020 04:19,16,-1,-1,-1,11.80497932,,
4581,26-09-2020 04:20,15,-1,0,-1,15.95839596,,
4582,26-09-2020 04:21,11,-1,-1,-1,15.32858372,,
4583,26-09-2020 04:22,17,0,-1,0,12.58351326,,
4584,26-09-2020 04:23,18,0,-1,0,16.57435226,,
4585,26-09-2020 04:24,17,0,0,0,17.17872047,,
4586,26-09-2020 04:25,13,0,0,-1,16.57435226,,
4587,26-09-2020 04:26,17,-1,0,-1,14.01285744,,
4588,26-09-2020 04:27,14,0,-1,0,16.57435226,,
4589,26-09-2020 04:28,15,0,0,-1,14.6816082,,
4590,26-09-2020 04:29,18,-1,-1,-1,15.32858372,,
4591,26-09-2020 04:30,16,-1,-1,0,17.17872047,,
4592,26-09-2020 04:31,17,-1,0,0,15.95839596,,
4593,26-09-2020 04:32,16,0,-1,0,16.57435226,,
4594,26-09-2020 04:33,12,0,0,-1,15.95839596,,
4595,26-09-2020 04:34,13,0,0,-1,13.31615257,,
4596,26-09-2020 04:35,16,-1,0,0,14.01285744,,
4597,26-09-2020 04:36,19,0,0,0,15.95839596,,
4598,26-09-2020 04:37,16,-1,-1,0,17.77300072,,
4599,26-09-2020 04:38,16,-1,0,-1,15.95839596,,
4600,26-09-2020 04:39,18,-1,0,0,15.95839596,,
4601,26-09-2020 04:40,16,0,0,-1,17.17872047,,
4602,26-09-2020 04:41,18,-1,-1,0,15.95839596,,
4603,26-09-2020 04:42,17,-1,-1,-1,17.17872047,,
4604,26-09-2020 04:43,13,0,-1,-1,16.57435226,,
4605,26-09-2020 04:44,12,0,-1,-1,14.01285744,,
4606,26-09-2020 04:45,19,-1,0,-1,13.31615257,,
4607,26-09-2020 04:46,20,0,-1,-1,17.77300072,,
4608,26-09-2020 04:47,16,0,0,0,18.35815811,,
4609,26-09-2020 04:48,20,0,0,0,15.95839596,,
4610,26-09-2020 04:49,19,0,0,-1,18.35815811,,
4611,26-09-2020 04:50,16,-1,0,0,17.77300072,,
4612,26-09-2020 04:51,18,0,0,0,15.95839596,,
4613,26-09-2020 04:52,14,-1,0,-1,17.17872047,,
4614,26-09-2020 04:53,20,-1,0,-1,14.6816082,,
4615,26-09-2020 04:54,19,0,-1,0,18.35815811,,
4616,26-09-2020 04:55,13,0,-1,-1,17.77300072,,
4617,26-09-2020 04:56,18,0,0,0,14.01285744,,
4618,26-09-2020 04:57,19,-1,-1,0,17.17872047,,
4619,26-09-2020 04:58,12,0,-1,0,17.77300072,,
4620,26-09-2020 04:59,20,0,-1,0,13.31615257,,
4621,26-09-2020 05:00,12,-1,0,0,18.35815811,,
4622,26-09-2020 05:01,13,0,-1,-1,13.31615257,,
4623,26-09-2020 05:02,18,-1,-1,-1,14.01285744,,
4624,26-09-2020 05:03,12,-1,-1,-1,17.17872047,,
4625,26-09-2020 05:04,17,0,-1,-1,13.31615257,,
4626,26-09-2020 05:05,17,0,-1,-1,16.57435226,,
4627,26-09-2020 05:06,13,0,0,0,16.57435226,,
4628,26-09-2020 05:07,17,-1,-1,-1,14.01285744,,
4629,26-09-2020 05:08,16,0,0,-1,16.57435226,,
4630,26-09-2020 05:09,20,-1,-1,-1,15.95839596,,
4631,26-09-2020 05:10,16,0,0,0,18.35815811,,
4632,26-09-2020 05:11,18,0,0,0,15.95839596,,
4633,26-09-2020 05:12,17,0,-1,0,17.17872047,,
4634,26-09-2020 05:13,17,-1,-1,-1,16.57435226,,
4635,26-09-2020 05:14,13,-1,0,-1,16.57435226,,
4636,26-09-2020 05:15,13,0,-1,-1,14.01285744,,
4637,26-09-2020 05:16,17,0,-1,0,14.01285744,,
4638,26-09-2020 05:17,12,-1,-1,-1,16.57435226,,
4639,26-09-2020 05:18,19,0,-1,0,13.31615257,,
4640,26-09-2020 05:19,14,-1,-1,0,17.77300072,,
4641,26-09-2020 05:20,18,-1,0,0,14.6816082,,
4642,26-09-2020 05:21,17,0,-1,0,17.17872047,,
4643,26-09-2020 05:22,19,0,0,0,16.57435226,,
4644,26-09-2020 05:23,13,-1,-1,-1,17.77300072,,
4645,26-09-2020 05:24,18,0,-1,-1,14.01285744,,
4646,26-09-2020 05:25,16,0,0,-1,17.17872047,,
4647,26-09-2020 05:26,18,0,0,0,15.95839596,,
4648,26-09-2020 05:27,17,0,0,-1,17.17872047,,
4649,26-09-2020 05:28,20,0,0,0,16.57435226,,
4650,26-09-2020 05:29,16,-1,0,0,18.35815811,,
4651,26-09-2020 05:30,20,-1,-1,-1,15.95839596,,
4652,26-09-2020 05:31,14,0,0,0,18.35815811,,
4653,26-09-2020 05:32,15,-1,-1,-1,14.6816082,,
4654,26-09-2020 05:33,14,0,-1,0,15.32858372,,
4655,26-09-2020 05:34,16,-1,0,0,14.6816082,,
4656,26-09-2020 05:35,16,0,0,0,15.95839596,,
4657,26-09-2020 05:36,14,0,0,0,15.95839596,,
4658,26-09-2020 05:37,15,-1,-1,0,14.6816082,,
4659,26-09-2020 05:38,17,-1,0,-1,15.32858372,,
4660,26-09-2020 05:39,14,0,-1,-1,16.57435226,,
4661,26-09-2020 05:40,18,0,0,0,14.6816082,,
4662,26-09-2020 05:41,19,-1,0,0,17.17872047,,
4663,26-09-2020 05:42,20,0,-1,0,17.77300072,,
4664,26-09-2020 05:43,14,-1,0,0,18.35815811,,
4665,26-09-2020 05:44,19,0,-1,-1,14.6816082,,
4666,26-09-2020 05:45,20,-1,-1,0,17.77300072,,
4667,26-09-2020 05:46,19,0,-1,-1,18.35815811,,
4668,26-09-2020 05:47,17,-1,-1,0,17.77300072,,
4669,26-09-2020 05:48,12,0,-1,-1,16.57435226,,
4670,26-09-2020 05:49,17,-1,0,0,13.31615257,,
4671,26-09-2020 05:50,13,0,0,0,16.57435226,,
4672,26-09-2020 05:51,20,0,-1,-1,14.01285744,,
4673,26-09-2020 05:52,16,-1,-1,0,18.35815811,,
