Timestamp,Car_count
01-10-2020 06:04,20
01-10-2020 06:05,15
01-10-2020 06:06,19
01-10-2020 06:07,14
01-10-2020 06:08,14
01-10-2020 06:09,19
01-10-2020 06:10,14
01-10-2020 06:11,15
01-10-2020 06:12,14
01-10-2020 06:13,20
01-10-2020 06:14,15
01-10-2020 06:15,14
01-10-2020 06:16,20
01-10-2020 06:17,16
01-10-2020 06:18,18
01-10-2020 06:19,14
01-10-2020 06:20,19
01-10-2020 06:21,14
01-10-2020 06:22,16
01-10-2020 06:23,15
01-10-2020 06:24,19
01-10-2020 06:25,16
01-10-2020 06:26,17
01-10-2020 06:27,20
01-10-2020 06:28,19
01-10-2020 06:29,20
01-10-2020 06:30,19
01-10-2020 06:31,14
01-10-2020 06:32,20
01-10-2020 06:33,20
01-10-2020 06:34,16
01-10-2020 06:35,15
01-10-2020 06:36,18
01-10-2020 06:37,15
01-10-2020 06:38,19
01-10-2020 06:39,14
01-10-2020 06:40,16
01-10-2020 06:41,18
01-10-2020 06:42,17
01-10-2020 06:43,15
01-10-2020 06:44,19
01-10-2020 06:45,15
01-10-2020 06:46,17
01-10-2020 06:47,20
01-10-2020 06:48,15
01-10-2020 06:49,20
01-10-2020 06:50,15
01-10-2020 06:51,19
01-10-2020 06:52,17
01-10-2020 06:53,17
01-10-2020 06:54,20
01-10-2020 06:55,14
01-10-2020 06:56,19
01-10-2020 06:57,15
01-10-2020 06:58,16
01-10-2020 06:59,14
01-10-2020 07:00,14
01-10-2020 07:01,14
01-10-2020 07:02,15
01-10-2020 07:03,14
01-10-2020 07:04,20
01-10-2020 07:05,17
01-10-2020 07:06,20
01-10-2020 07:07,14
01-10-2020 07:08,14
01-10-2020 07:09,14
01-10-2020 07:10,18
01-10-2020 07:11,16
01-10-2020 07:12,16
01-10-2020 07:13,17
01-10-2020 07:14,19
01-10-2020 07:15,19
01-10-2020 07:16,16
01-10-2020 07:17,18
01-10-2020 07:18,19
01-10-2020 07:19,14
01-10-2020 07:20,18
01-10-2020 07:21,18
01-10-2020 07:22,14
01-10-2020 07:23,19
01-10-2020 07:24,19
01-10-2020 07:25,18
01-10-2020 07:26,20
01-10-2020 07:27,20
01-10-2020 07:28,19
01-10-2020 07:29,14
01-10-2020 07:30,22
01-10-2020 07:31,15
01-10-2020 07:32,16
01-10-2020 07:33,22
01-10-2020 07:34,20
01-10-2020 07:35,18
01-10-2020 07:36,19
01-10-2020 07:37,18
01-10-2020 07:38,16
01-10-2020 07:39,20
01-10-2020 07:40,16
01-10-2020 07:41,17
01-10-2020 07:42,16
01-10-2020 07:43,22
01-10-2020 07:44,16
01-10-2020 07:45,15
01-10-2020 07:46,18
01-10-2020 07:47,20
01-10-2020 07:48,19
01-10-2020 07:49,18
01-10-2020 07:50,22
01-10-2020 07:51,17
01-10-2020 07:52,17
01-10-2020 07:53,22
01-10-2020 07:54,17
01-10-2020 07:55,18
01-10-2020 07:56,17
01-10-2020 07:57,20
01-10-2020 07:58,18
01-10-2020 07:59,18
01-10-2020 08:00,17
01-10-2020 08:01,20
01-10-2020 08:02,20
01-10-2020 08:03,21
01-10-2020 08:04,17
01-10-2020 08:05,17
01-10-2020 08:06,20
01-10-2020 08:07,17
01-10-2020 08:08,16
01-10-2020 08:09,16
01-10-2020 08:10,18
01-10-2020 08:11,19
01-10-2020 08:12,15
01-10-2020 08:13,21
01-10-2020 08:14,15
01-10-2020 08:15,18
01-10-2020 08:16,22
01-10-2020 08:17,18
01-10-2020 08:18,17
01-10-2020 08:19,16
01-10-2020 08:20,19
01-10-2020 08:21,15
01-10-2020 08:22,21
01-10-2020 08:23,16
01-10-2020 08:24,17
01-10-2020 08:25,20
01-10-2020 08:26,19
01-10-2020 08:27,19
01-10-2020 08:28,17
01-10-2020 08:29,20
01-10-2020 08:30,18
01-10-2020 08:31,20
01-10-2020 08:32,20
01-10-2020 08:33,22
01-10-2020 08:34,17
01-10-2020 08:35,20
01-10-2020 08:36,22
01-10-2020 08:37,20
01-10-2020 08:38,18
01-10-2020 08:39,17
01-10-2020 08:40,15
01-10-2020 08:41,17
01-10-2020 08:42,21
01-10-2020 08:43,18
01-10-2020 08:44,15
01-10-2020 08:45,15
01-10-2020 08:46,16
01-10-2020 08:47,15
01-10-2020 08:48,19
01-10-2020 08:49,22
01-10-2020 08:50,17
01-10-2020 08:51,22
01-10-2020 08:52,17
01-10-2020 08:53,16
01-10-2020 08:54,19
01-10-2020 08:55,17
01-10-2020 08:56,20
01-10-2020 08:57,22
01-10-2020 08:58,18
01-10-2020 08:59,20
01-10-2020 09:00,16
01-10-2020 09:01,19
01-10-2020 09:02,17
01-10-2020 09:03,21
01-10-2020 09:04,20
01-10-2020 09:05,17
01-10-2020 09:06,25
01-10-2020 09:07,18
01-10-2020 09:08,25
01-10-2020 09:09,21
01-10-2020 09:10,24
01-10-2020 09:11,24
01-10-2020 09:12,25
01-10-2020 09:13,22
01-10-2020 09:14,22
01-10-2020 09:15,25
01-10-2020 09:16,25
01-10-2020 09:17,21
01-10-2020 09:18,18
01-10-2020 09:19,15
01-10-2020 09:20,24
01-10-2020 09:21,19
01-10-2020 09:22,15
01-10-2020 09:23,25
01-10-2020 09:24,25
01-10-2020 09:25,25
01-10-2020 09:26,25
01-10-2020 09:27,24
01-10-2020 09:28,22
01-10-2020 09:29,18
01-10-2020 09:30,24
01-10-2020 09:31,16
01-10-2020 09:32,16
01-10-2020 09:33,15
01-10-2020 09:34,24
01-10-2020 09:35,16
01-10-2020 09:36,24
01-10-2020 09:37,22
01-10-2020 09:38,21
01-10-2020 09:39,25
01-10-2020 09:40,25
01-10-2020 09:41,21
01-10-2020 09:42,24
01-10-2020 09:43,15
01-10-2020 09:44,23
01-10-2020 09:45,24
01-10-2020 09:46,18
01-10-2020 09:47,15
01-10-2020 09:48,18
01-10-2020 09:49,21
01-10-2020 09:50,23
01-10-2020 09:51,22
01-10-2020 09:52,15
01-10-2020 09:53,25
01-10-2020 09:54,19
01-10-2020 09:55,25
01-10-2020 09:56,24
01-10-2020 09:57,21
01-10-2020 09:58,20
01-10-2020 09:59,22
01-10-2020 10:00,17
01-10-2020 10:01,17
01-10-2020 10:02,22
01-10-2020 10:03,16
01-10-2020 10:04,15
01-10-2020 10:05,21
01-10-2020 10:06,17
01-10-2020 10:07,15
01-10-2020 10:08,19
01-10-2020 10:09,23
01-10-2020 10:10,17
01-10-2020 10:11,20
01-10-2020 10:12,24
01-10-2020 10:13,16
01-10-2020 10:14,23
01-10-2020 10:15,19
01-10-2020 10:16,25
01-10-2020 10:17,15
01-10-2020 10:18,19
01-10-2020 10:19,22
01-10-2020 10:20,22
01-10-2020 10:21,16
01-10-2020 10:22,17
01-10-2020 10:23,23
01-10-2020 10:24,19
01-10-2020 10:25,17
01-10-2020 10:26,15
01-10-2020 10:27,25
01-10-2020 10:28,22
01-10-2020 10:29,15
01-10-2020 10:30,22
01-10-2020 10:31,23
01-10-2020 10:32,22
01-10-2020 10:33,23
01-10-2020 10:34,29
01-10-2020 10:35,25
01-10-2020 10:36,19
01-10-2020 10:37,22
01-10-2020 10:38,20
01-10-2020 10:39,21
01-10-2020 10:40,29
01-10-2020 10:41,30
01-10-2020 10:42,18
01-10-2020 10:43,18
01-10-2020 10:44,24
01-10-2020 10:45,21
01-10-2020 10:46,24
01-10-2020 10:47,25
01-10-2020 10:48,27
01-10-2020 10:49,21
01-10-2020 10:50,18
01-10-2020 10:51,24
01-10-2020 10:52,26
01-10-2020 10:53,24
01-10-2020 10:54,20
01-10-2020 10:55,26
01-10-2020 10:56,30
01-10-2020 10:57,22
01-10-2020 10:58,18
01-10-2020 10:59,29
01-10-2020 11:00,29
01-10-2020 11:01,28
01-10-2020 11:02,27
01-10-2020 11:03,24
01-10-2020 11:04,20
01-10-2020 11:05,27
01-10-2020 11:06,30
01-10-2020 11:07,19
01-10-2020 11:08,21
01-10-2020 11:09,24
01-10-2020 11:10,26
01-10-2020 11:11,27
01-10-2020 11:12,25
01-10-2020 11:13,21
01-10-2020 11:14,18
01-10-2020 11:15,28
01-10-2020 11:16,27
01-10-2020 11:17,29
01-10-2020 11:18,26
01-10-2020 11:19,23
01-10-2020 11:20,25
01-10-2020 11:21,23
01-10-2020 11:22,29
01-10-2020 11:23,25
01-10-2020 11:24,23
01-10-2020 11:25,20
01-10-2020 11:26,25
01-10-2020 11:27,18
01-10-2020 11:28,19
01-10-2020 11:29,24
01-10-2020 11:30,25
01-10-2020 11:31,21
01-10-2020 11:32,30
01-10-2020 11:33,23
01-10-2020 11:34,30
01-10-2020 11:35,22
01-10-2020 11:36,24
01-10-2020 11:37,26
01-10-2020 11:38,30
01-10-2020 11:39,19
01-10-2020 11:40,20
01-10-2020 11:41,30
01-10-2020 11:42,20
01-10-2020 11:43,19
01-10-2020 11:44,29
01-10-2020 11:45,26
01-10-2020 11:46,21
01-10-2020 11:47,20
01-10-2020 11:48,23
01-10-2020 11:49,29
01-10-2020 11:50,22
01-10-2020 11:51,13
01-10-2020 11:52,10
01-10-2020 11:53,12
01-10-2020 11:54,14
01-10-2020 11:55,8
01-10-2020 11:56,14
01-10-2020 11:57,9
01-10-2020 11:58,8
01-10-2020 11:59,13
01-10-2020 12:00,14
01-10-2020 12:01,8
01-10-2020 12:02,13
01-10-2020 12:03,14
01-10-2020 12:04,14
01-10-2020 12:05,12
01-10-2020 12:06,10
01-10-2020 12:07,12
01-10-2020 12:08,8
01-10-2020 12:09,12
01-10-2020 12:10,14
01-10-2020 12:11,9
01-10-2020 12:12,14
01-10-2020 12:13,14
01-10-2020 12:14,12
01-10-2020 12:15,12
01-10-2020 12:16,14
01-10-2020 12:17,13
01-10-2020 12:18,11
01-10-2020 12:19,18
01-10-2020 12:20,16
01-10-2020 12:21,13
01-10-2020 12:22,17
01-10-2020 12:23,19
01-10-2020 12:24,17
01-10-2020 12:25,13
01-10-2020 12:26,18
01-10-2020 12:27,19
01-10-2020 12:28,15
01-10-2020 12:29,19
01-10-2020 12:30,15
01-10-2020 12:31,18
01-10-2020 12:32,16
01-10-2020 12:33,17
01-10-2020 12:34,16
01-10-2020 12:35,19
01-10-2020 12:36,19
01-10-2020 12:37,17
01-10-2020 12:38,13
01-10-2020 12:39,14
01-10-2020 12:40,13
01-10-2020 12:41,14
01-10-2020 12:42,13
01-10-2020 12:43,19
01-10-2020 12:44,15
01-10-2020 12:45,14
01-10-2020 12:46,14
01-10-2020 12:47,14
01-10-2020 12:48,15
01-10-2020 12:49,19
01-10-2020 12:50,13
01-10-2020 12:51,14
01-10-2020 12:52,20
01-10-2020 12:53,18
01-10-2020 12:54,18
01-10-2020 12:55,18
01-10-2020 12:56,18
01-10-2020 12:57,16
01-10-2020 12:58,18
01-10-2020 12:59,16
01-10-2020 13:00,7
01-10-2020 13:01,12
01-10-2020 13:02,12
01-10-2020 13:03,8
01-10-2020 13:04,7
01-10-2020 13:05,7
01-10-2020 13:06,7
01-10-2020 13:07,7
01-10-2020 13:08,11
01-10-2020 13:09,9
01-10-2020 13:10,7
01-10-2020 13:11,8
01-10-2020 13:12,11
01-10-2020 13:13,9
01-10-2020 13:14,13
01-10-2020 13:15,7
01-10-2020 13:16,10
01-10-2020 13:17,10
01-10-2020 13:18,9
01-10-2020 13:19,13
01-10-2020 13:20,15
01-10-2020 13:21,9
01-10-2020 13:22,10
01-10-2020 13:23,7
01-10-2020 13:24,11
01-10-2020 13:25,11
01-10-2020 13:26,7
01-10-2020 13:27,13
01-10-2020 13:28,9
01-10-2020 13:29,13
01-10-2020 13:30,12
01-10-2020 13:31,9
01-10-2020 13:32,12
01-10-2020 13:33,12
01-10-2020 13:34,13
01-10-2020 13:35,9
01-10-2020 13:36,12
01-10-2020 13:37,7
01-10-2020 13:38,13
01-10-2020 13:39,12
01-10-2020 13:40,9
01-10-2020 13:41,7
01-10-2020 13:42,15
01-10-2020 13:43,7
01-10-2020 13:44,13
01-10-2020 13:45,10
01-10-2020 13:46,12
01-10-2020 13:47,14
01-10-2020 13:48,13
01-10-2020 13:49,15
01-10-2020 13:50,13
01-10-2020 13:51,9
01-10-2020 13:52,12
01-10-2020 13:53,11
01-10-2020 13:54,11
01-10-2020 13:55,9
01-10-2020 13:56,12
01-10-2020 13:57,13
01-10-2020 13:58,7
01-10-2020 13:59,10
01-10-2020 14:00,15
01-10-2020 14:01,15
01-10-2020 14:02,7
01-10-2020 14:03,15
01-10-2020 14:04,8
01-10-2020 14:05,9
01-10-2020 14:06,12
01-10-2020 14:07,9
01-10-2020 14:08,11
01-10-2020 14:09,12
01-10-2020 14:10,14
01-10-2020 14:11,15
01-10-2020 14:12,10
01-10-2020 14:13,7
01-10-2020 14:14,15
01-10-2020 14:15,10
01-10-2020 14:16,12
01-10-2020 14:17,8
01-10-2020 14:18,12
01-10-2020 14:19,11
01-10-2020 14:20,15
01-10-2020 14:21,9
01-10-2020 14:22,9
01-10-2020 14:23,12
01-10-2020 14:24,12
01-10-2020 14:25,10
01-10-2020 14:26,14
01-10-2020 14:27,9
01-10-2020 14:28,14
01-10-2020 14:29,14
01-10-2020 14:30,7
01-10-2020 14:31,9
01-10-2020 14:32,10
01-10-2020 14:33,8
01-10-2020 14:34,9
01-10-2020 14:35,9
01-10-2020 14:36,13
01-10-2020 14:37,15
01-10-2020 14:38,10
01-10-2020 14:39,15
01-10-2020 14:40,13
01-10-2020 14:41,15
01-10-2020 14:42,7
01-10-2020 14:43,11
01-10-2020 14:44,11
01-10-2020 14:45,9
01-10-2020 14:46,9
01-10-2020 14:47,13
01-10-2020 14:48,7
01-10-2020 14:49,15
01-10-2020 14:50,9
01-10-2020 14:51,8
01-10-2020 14:52,12
01-10-2020 14:53,12
01-10-2020 14:54,7
01-10-2020 14:55,9
01-10-2020 14:56,7
01-10-2020 14:57,14
01-10-2020 14:58,9
01-10-2020 14:59,15
01-10-2020 15:00,15
01-10-2020 15:01,16
01-10-2020 15:02,13
01-10-2020 15:03,10
01-10-2020 15:04,11
01-10-2020 15:05,11
01-10-2020 15:06,15
01-10-2020 15:07,15
01-10-2020 15:08,13
01-10-2020 15:09,16
01-10-2020 15:10,12
01-10-2020 15:11,12
01-10-2020 15:12,15
01-10-2020 15:13,12
01-10-2020 15:14,10
01-10-2020 15:15,14
01-10-2020 15:16,10
01-10-2020 15:17,14
01-10-2020 15:18,12
01-10-2020 15:19,11
01-10-2020 15:20,14
01-10-2020 15:21,12
01-10-2020 15:22,12
01-10-2020 15:23,16
01-10-2020 15:24,12
01-10-2020 15:25,12
01-10-2020 15:26,10
01-10-2020 15:27,12
01-10-2020 15:28,13
01-10-2020 15:29,10
01-10-2020 15:30,14
01-10-2020 15:31,13
01-10-2020 15:32,16
01-10-2020 15:33,13
01-10-2020 15:34,11
01-10-2020 15:35,13
01-10-2020 15:36,14
01-10-2020 15:37,16
01-10-2020 15:38,15
01-10-2020 15:39,16
01-10-2020 15:40,12
01-10-2020 15:41,12
01-10-2020 15:42,10
01-10-2020 15:43,11
01-10-2020 15:44,12
01-10-2020 15:45,10
01-10-2020 15:46,15
01-10-2020 15:47,13
01-10-2020 15:48,14
01-10-2020 15:49,11
01-10-2020 15:50,16
01-10-2020 15:51,16
01-10-2020 15:52,12
01-10-2020 15:53,12
01-10-2020 15:54,16
01-10-2020 15:55,15
01-10-2020 15:56,12
01-10-2020 15:57,14
01-10-2020 15:58,13
01-10-2020 15:59,16
01-10-2020 16:00,11
01-10-2020 16:01,15
01-10-2020 16:02,16
01-10-2020 16:03,15
01-10-2020 16:04,10
01-10-2020 16:05,13
01-10-2020 16:06,12
01-10-2020 16:07,14
01-10-2020 16:08,11
01-10-2020 16:09,13
01-10-2020 16:10,10
01-10-2020 16:11,12
01-10-2020 16:12,13
01-10-2020 16:13,10
01-10-2020 16:14,13
01-10-2020 16:15,15
01-10-2020 16:16,15
01-10-2020 16:17,13
01-10-2020 16:18,11
01-10-2020 16:19,13
01-10-2020 16:20,11
01-10-2020 16:21,10
01-10-2020 16:22,14
01-10-2020 16:23,13
01-10-2020 16:24,11
01-10-2020 16:25,13
01-10-2020 16:26,14
01-10-2020 16:27,10
01-10-2020 16:28,12
01-10-2020 16:29,15
01-10-2020 16:30,18
01-10-2020 16:31,14
01-10-2020 16:32,12
01-10-2020 16:33,15
01-10-2020 16:34,16
01-10-2020 16:35,14
01-10-2020 16:36,21
01-10-2020 16:37,20
01-10-2020 16:38,13
01-10-2020 16:39,22
01-10-2020 16:40,19
01-10-2020 16:41,13
01-10-2020 16:42,18
01-10-2020 16:43,16
01-10-2020 16:44,13
01-10-2020 16:45,19
01-10-2020 16:46,12
01-10-2020 16:47,22
01-10-2020 16:48,17
01-10-2020 16:49,22
01-10-2020 16:50,13
01-10-2020 16:51,12
01-10-2020 16:52,21
01-10-2020 16:53,16
01-10-2020 16:54,13
01-10-2020 16:55,21
01-10-2020 16:56,21
01-10-2020 16:57,20
01-10-2020 16:58,15
01-10-2020 16:59,13
01-10-2020 17:00,20
01-10-2020 17:01,18
01-10-2020 17:02,14
01-10-2020 17:03,17
01-10-2020 17:04,21
01-10-2020 17:05,17
01-10-2020 17:06,22
01-10-2020 17:07,20
01-10-2020 17:08,13
01-10-2020 17:09,22
01-10-2020 17:10,13
01-10-2020 17:11,13
01-10-2020 17:12,13
01-10-2020 17:13,19
01-10-2020 17:14,20
01-10-2020 17:15,19
01-10-2020 17:16,21
01-10-2020 17:17,15
01-10-2020 17:18,18
01-10-2020 17:19,15
01-10-2020 17:20,20
01-10-2020 17:21,14
01-10-2020 17:22,19
01-10-2020 17:23,21
01-10-2020 17:24,18
01-10-2020 17:25,13
01-10-2020 17:26,14
01-10-2020 17:27,13
01-10-2020 17:28,15
01-10-2020 17:29,16
01-10-2020 17:30,15
01-10-2020 17:31,15
01-10-2020 17:32,12
01-10-2020 17:33,13
01-10-2020 17:34,21
01-10-2020 17:35,19
01-10-2020 17:36,22
01-10-2020 17:37,18
01-10-2020 17:38,15
01-10-2020 17:39,14
01-10-2020 17:40,16
01-10-2020 17:41,13
01-10-2020 17:42,18
01-10-2020 17:43,20
01-10-2020 17:44,19
01-10-2020 17:45,15
01-10-2020 17:46,21
01-10-2020 17:47,17
01-10-2020 17:48,14
01-10-2020 17:49,21
01-10-2020 17:50,22
01-10-2020 17:51,24
01-10-2020 17:52,19
01-10-2020 17:53,23
01-10-2020 17:54,20
01-10-2020 17:55,21
01-10-2020 17:56,19
01-10-2020 17:57,18
01-10-2020 17:58,14
01-10-2020 17:59,12
01-10-2020 18:00,25
01-10-2020 18:01,23
01-10-2020 18:02,18
01-10-2020 18:03,27
01-10-2020 18:04,23
01-10-2020 18:05,21
01-10-2020 18:06,21
01-10-2020 18:07,27
01-10-2020 18:08,23
01-10-2020 18:09,22
01-10-2020 18:10,27
01-10-2020 18:11,27
01-10-2020 18:12,25
01-10-2020 18:13,15
01-10-2020 18:14,17
01-10-2020 18:15,19
01-10-2020 18:16,25
01-10-2020 18:17,18
01-10-2020 18:18,16
01-10-2020 18:19,22
01-10-2020 18:20,21
01-10-2020 18:21,24
01-10-2020 18:22,23
01-10-2020 18:23,16
01-10-2020 18:24,20
01-10-2020 18:25,19
01-10-2020 18:26,24
01-10-2020 18:27,21
01-10-2020 18:28,17
01-10-2020 18:29,16
01-10-2020 18:30,18
01-10-2020 18:31,25
01-10-2020 18:32,22
01-10-2020 18:33,20
01-10-2020 18:34,21
01-10-2020 18:35,27
01-10-2020 18:36,23
01-10-2020 18:37,19
01-10-2020 18:38,27
01-10-2020 18:39,24
01-10-2020 18:40,20
01-10-2020 18:41,18
01-10-2020 18:42,16
01-10-2020 18:43,14
01-10-2020 18:44,25
01-10-2020 18:45,16
01-10-2020 18:46,18
01-10-2020 18:47,24
01-10-2020 18:48,20
01-10-2020 18:49,14
01-10-2020 18:50,18
01-10-2020 18:51,17
01-10-2020 18:52,25
01-10-2020 18:53,28
01-10-2020 18:54,20
01-10-2020 18:55,23
01-10-2020 18:56,16
01-10-2020 18:57,17
01-10-2020 18:58,28
01-10-2020 18:59,23
01-10-2020 19:00,18
01-10-2020 19:01,20
01-10-2020 19:02,30
01-10-2020 19:03,30
01-10-2020 19:04,16
01-10-2020 19:05,30
01-10-2020 19:06,16
01-10-2020 19:07,17
01-10-2020 19:08,17
01-10-2020 19:09,19
01-10-2020 19:10,24
01-10-2020 19:11,29
01-10-2020 19:12,24
01-10-2020 19:13,28
01-10-2020 19:14,17
01-10-2020 19:15,19
01-10-2020 19:16,25
01-10-2020 19:17,15
01-10-2020 19:18,18
01-10-2020 19:19,28
01-10-2020 19:20,26
01-10-2020 19:21,29
01-10-2020 19:22,16
01-10-2020 19:23,26
01-10-2020 19:24,23
01-10-2020 19:25,25
01-10-2020 19:26,23
01-10-2020 19:27,23
01-10-2020 19:28,29
01-10-2020 19:29,25
01-10-2020 19:30,19
01-10-2020 19:31,17
01-10-2020 19:32,16
01-10-2020 19:33,20
01-10-2020 19:34,26
01-10-2020 19:35,22
01-10-2020 19:36,27
01-10-2020 19:37,18
01-10-2020 19:38,27
01-10-2020 19:39,26
01-10-2020 19:40,27
01-10-2020 19:41,20
01-10-2020 19:42,24
01-10-2020 19:43,18
01-10-2020 19:44,16
01-10-2020 19:45,18
01-10-2020 19:46,25
01-10-2020 19:47,15
01-10-2020 19:48,30
01-10-2020 19:49,25
01-10-2020 19:50,27
01-10-2020 19:51,17
01-10-2020 19:52,21
01-10-2020 19:53,17
01-10-2020 19:54,16
01-10-2020 19:55,18
01-10-2020 19:56,24
01-10-2020 19:57,16
01-10-2020 19:58,17
01-10-2020 19:59,17
01-10-2020 20:00,18
01-10-2020 20:01,18
01-10-2020 20:02,18
01-10-2020 20:03,17
01-10-2020 20:04,16
01-10-2020 20:05,13
01-10-2020 20:06,17
01-10-2020 20:07,16
01-10-2020 20:08,19
01-10-2020 20:09,16
01-10-2020 20:10,20
01-10-2020 20:11,18
01-10-2020 20:12,20
01-10-2020 20:13,20
01-10-2020 20:14,20
01-10-2020 20:15,18
01-10-2020 20:16,20
01-10-2020 20:17,17
01-10-2020 20:18,14
01-10-2020 20:19,13
01-10-2020 20:20,13
01-10-2020 20:21,20
01-10-2020 20:22,14
01-10-2020 20:23,20
01-10-2020 20:24,14
01-10-2020 20:25,16
01-10-2020 20:26,20
01-10-2020 20:27,15
01-10-2020 20:28,16
01-10-2020 20:29,17
01-10-2020 20:30,16
01-10-2020 20:31,19
01-10-2020 20:32,19
01-10-2020 20:33,13
01-10-2020 20:34,14
01-10-2020 20:35,17
01-10-2020 20:36,16
01-10-2020 20:37,19
01-10-2020 20:38,19
01-10-2020 20:39,17
01-10-2020 20:40,15
01-10-2020 20:41,16
01-10-2020 20:42,15
01-10-2020 20:43,18
01-10-2020 20:44,14
01-10-2020 20:45,16
01-10-2020 20:46,20
01-10-2020 20:47,14
01-10-2020 20:48,18
01-10-2020 20:49,20
01-10-2020 20:50,13
01-10-2020 20:51,13
01-10-2020 20:52,18
01-10-2020 20:53,20
01-10-2020 20:54,15
01-10-2020 20:55,18
01-10-2020 20:56,13
01-10-2020 20:57,18
01-10-2020 20:58,17
01-10-2020 20:59,18
01-10-2020 21:00,17
01-10-2020 21:01,19
01-10-2020 21:02,25
01-10-2020 21:03,23
01-10-2020 21:04,22
01-10-2020 21:05,21
01-10-2020 21:06,21
01-10-2020 21:07,14
01-10-2020 21:08,15
01-10-2020 21:09,14
01-10-2020 21:10,22
01-10-2020 21:11,16
01-10-2020 21:12,25
01-10-2020 21:13,23
01-10-2020 21:14,18
01-10-2020 21:15,24
01-10-2020 21:16,20
01-10-2020 21:17,20
01-10-2020 21:18,22
01-10-2020 21:19,25
01-10-2020 21:20,12
01-10-2020 21:21,23
01-10-2020 21:22,19
01-10-2020 21:23,24
01-10-2020 21:24,17
01-10-2020 21:25,12
01-10-2020 21:26,13
01-10-2020 21:27,25
01-10-2020 21:28,19
01-10-2020 21:29,19
01-10-2020 21:30,20
01-10-2020 21:31,15
01-10-2020 21:32,16
01-10-2020 21:33,12
01-10-2020 21:34,23
01-10-2020 21:35,22
01-10-2020 21:36,15
01-10-2020 21:37,12
01-10-2020 21:38,21
01-10-2020 21:39,23
01-10-2020 21:40,24
01-10-2020 21:41,21
01-10-2020 21:42,23
01-10-2020 21:43,21
01-10-2020 21:44,15
01-10-2020 21:45,13
01-10-2020 21:46,21
01-10-2020 21:47,13
01-10-2020 21:48,18
01-10-2020 21:49,17
01-10-2020 21:50,25
01-10-2020 21:51,13
01-10-2020 21:52,12
01-10-2020 21:53,15
01-10-2020 21:54,23
01-10-2020 21:55,18
01-10-2020 21:56,19
01-10-2020 21:57,24
01-10-2020 21:58,12
01-10-2020 21:59,23
01-10-2020 22:00,17
01-10-2020 22:01,22
01-10-2020 22:02,19
01-10-2020 22:03,23
01-10-2020 22:04,20
01-10-2020 22:05,16
01-10-2020 22:06,13
01-10-2020 22:07,12
01-10-2020 22:08,22
01-10-2020 22:09,16
01-10-2020 22:10,23
01-10-2020 22:11,17
01-10-2020 22:12,21
01-10-2020 22:13,21
01-10-2020 22:14,15
01-10-2020 22:15,18
01-10-2020 22:16,20
01-10-2020 22:17,13
01-10-2020 22:18,16
01-10-2020 22:19,23
01-10-2020 22:20,19
01-10-2020 22:21,15
01-10-2020 22:22,22
01-10-2020 22:23,25
01-10-2020 22:24,20
01-10-2020 22:25,17
01-10-2020 22:26,21
01-10-2020 22:27,13
01-10-2020 22:28,13
01-10-2020 22:29,24
01-10-2020 22:30,25
01-10-2020 22:31,13
01-10-2020 22:32,16
01-10-2020 22:33,20
01-10-2020 22:34,25
01-10-2020 22:35,13
01-10-2020 22:36,14
01-10-2020 22:37,12
01-10-2020 22:38,17
01-10-2020 22:39,25
01-10-2020 22:40,22
01-10-2020 22:41,15
01-10-2020 22:42,14
01-10-2020 22:43,21
01-10-2020 22:44,13
01-10-2020 22:45,13
01-10-2020 22:46,17
01-10-2020 22:47,24
01-10-2020 22:48,22
01-10-2020 22:49,17
01-10-2020 22:50,25
01-10-2020 22:51,24
01-10-2020 22:52,12
01-10-2020 22:53,18
01-10-2020 22:54,21
01-10-2020 22:55,12
01-10-2020 22:56,18
01-10-2020 22:57,24
01-10-2020 22:58,22
01-10-2020 22:59,17
01-10-2020 23:00,15
01-10-2020 23:01,17
01-10-2020 23:02,16
01-10-2020 23:03,19
01-10-2020 23:04,13
01-10-2020 23:05,13
01-10-2020 23:06,12
01-10-2020 23:07,13
01-10-2020 23:08,18
01-10-2020 23:09,17
01-10-2020 23:10,15
01-10-2020 23:11,13
01-10-2020 23:12,12
01-10-2020 23:13,11
01-10-2020 23:14,15
01-10-2020 23:15,17
01-10-2020 23:16,11
01-10-2020 23:17,11
01-10-2020 23:18,18
01-10-2020 23:19,16
01-10-2020 23:20,17
01-10-2020 23:21,11
01-10-2020 23:22,16
01-10-2020 23:23,16
01-10-2020 23:24,13
01-10-2020 23:25,17
01-10-2020 23:26,15
01-10-2020 23:27,11
01-10-2020 23:28,17
01-10-2020 23:29,16
01-10-2020 23:30,13
01-10-2020 23:31,13
01-10-2020 23:32,18
01-10-2020 23:33,19
01-10-2020 23:34,16
01-10-2020 23:35,12
01-10-2020 23:36,12
01-10-2020 23:37,12
01-10-2020 23:38,19
01-10-2020 23:39,18
01-10-2020 23:40,16
01-10-2020 23:41,13
01-10-2020 23:42,19
01-10-2020 23:43,19
01-10-2020 23:44,16
01-10-2020 23:45,13
01-10-2020 23:46,16
01-10-2020 23:47,17
01-10-2020 23:48,11
01-10-2020 23:49,18
01-10-2020 23:50,13
01-10-2020 23:51,11
01-10-2020 23:52,19
01-10-2020 23:53,15
01-10-2020 23:54,17
01-10-2020 23:55,15
01-10-2020 23:56,18
01-10-2020 23:57,12
01-10-2020 23:58,19
01-10-2020 23:59,19
